url_length,hostname_length,path_length,query_length,digit_count,letter_count,special_character_count,dot_count,slash_count,hyphen_count,underscore_count,question_count,equal_count,ampersand_count,percent_count,subdomain_count,has_https,has_http,has_at_symbol,has_ip_address,has_query,has_fragment,has_percent_encoding,has_suspicious_double_slash,url_entropy,label
29,21,0,0,0,24,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.142295219190901,1
23,15,0,0,0,18,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8820451081368628,1
30,22,0,0,0,24,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.056564762130954,1
71,24,39,0,0,60,11,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.076866444475457,0
31,23,0,0,0,26,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.106949132758152,1
26,18,0,0,0,21,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.719294525666979,1
22,15,0,0,0,16,6,3,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.845350936622435,0
32,24,1,0,1,24,7,3,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4.093139062229566,0
34,26,0,0,0,29,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.13850217929474,1
20,12,0,0,0,15,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.5841837197791886,1
29,22,0,0,0,23,6,3,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.7588670992335302,0
28,20,0,0,0,23,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.967720100474499,1
37,28,1,0,3,28,6,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.303783770917412,0
33,25,0,0,0,28,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.861983513035609,1
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.060262039120378,1
29,21,0,0,0,23,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.064203408622266,1
24,17,0,0,0,19,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.7201755214643453,0
31,23,0,0,0,26,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9937305842314763,1
23,15,0,0,0,18,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.5883543471732335,1
30,21,1,0,6,17,7,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.12323142879762,0
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7201755214643453,1
32,24,0,0,0,26,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.077819531114783,1
31,23,0,0,0,25,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.106949132758152,1
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8035088547976783,1
28,21,0,0,0,23,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.896291529045928,0
22,15,0,0,0,16,6,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.879664004902593,0
31,23,0,0,0,26,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.106949132758152,1
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7406015629507228,1
22,14,0,0,0,17,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6978458230844122,1
32,20,1,3,1,23,8,2,3,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,4.202819531114783,0
30,22,0,0,0,24,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.9395722619867226,1
22,14,0,0,0,17,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.663532754804254,1
29,21,1,0,3,20,6,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.392126684633539,0
29,22,0,0,0,23,6,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.9262723741395074,0
28,20,0,0,0,22,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.8962915290459277,1
36,28,0,0,0,30,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.120635070586275,1
26,18,0,0,0,21,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.719294525666979,1
23,15,0,0,0,18,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7409532604048397,1
29,21,0,0,0,23,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.116264615668023,1
34,26,0,0,0,29,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.939829017466402,1
25,18,0,0,0,20,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.783465189601646,0
26,18,0,0,0,21,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9790978911348045,1
30,23,0,0,0,25,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.881727678869737,0
33,25,0,0,0,28,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.051821770808045,1
32,24,0,0,0,26,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.054229296672174,1
25,18,0,0,0,20,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.833269689515107,0
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.986187965046305,1
37,28,1,0,0,31,6,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.152171866202903,0
28,20,0,0,0,23,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.039148671903071,1
28,20,0,0,0,22,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.012188403968661,1
85,76,1,0,7,70,8,3,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.861568730812547,0
26,18,0,0,0,21,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9790978911348045,1
30,22,0,0,0,25,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8980685120588388,1
23,15,0,0,0,18,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8820451081368628,1
33,25,0,0,0,28,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.003044786734203,1
26,18,0,0,0,20,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.7192945256669785,1
45,36,1,0,3,36,6,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.4556488633721045,0
22,15,0,0,0,17,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.7887549139935026,0
97,7,52,29,10,78,9,2,4,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5.001636363042813,0
28,20,0,0,0,23,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.637537511266052,1
22,14,0,0,0,17,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.663532754804254,1
26,18,0,0,0,20,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.6423714487439023,1
30,22,0,0,0,24,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.831401845392172,1
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.032303242743954,1
29,21,0,0,0,24,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.978333581185264,1
98,19,64,6,19,63,16,3,5,5,0,1,1,0,0,1,1,0,0,0,1,0,0,0,4.7027556103944335,0
25,17,0,0,0,19,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.943465189601646,1
22,14,0,0,0,17,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6978458230844122,1
24,16,0,0,0,18,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.91829583405449,1
33,25,0,0,0,26,7,3,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.1272831343132905,1
29,21,0,0,0,24,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7883413396567485,1
49,40,1,0,0,42,7,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.200746323397979,0
81,53,20,0,10,60,11,5,3,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4.5982728129977355,0
33,25,0,0,0,28,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8700035889898636,1
38,29,1,0,3,29,6,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.1787382902043575,0
39,30,1,0,0,33,6,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.03593924570326,0
26,18,0,0,2,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8731406795131327,1
47,30,9,0,0,37,10,5,3,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4.052389725419599,0
29,22,0,0,0,24,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.0472990984266435,0
26,18,0,0,0,21,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.026986833359286,1
40,32,1,0,0,32,8,3,3,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4.127567157116928,0
30,22,0,0,0,25,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9647351787255047,1
23,15,0,0,0,18,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9690016298759936,1
30,22,0,0,0,25,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9483943455364026,1
30,21,1,0,2,21,7,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9362434129830604,0
24,17,0,0,0,19,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.7720552088742005,0
26,19,0,0,0,21,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.7483286603655737,0
26,18,0,0,0,19,7,4,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3.777362795064168,1
28,20,0,0,0,23,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.940759832540089,1
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.754163427768881,1
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8035088547976783,1
22,6,8,0,4,13,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.8453509366224354,0
20,12,0,0,0,15,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.5464393446710147,1
37,30,0,0,0,32,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.0573130823021755,0
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.782122224145306,1
55,37,10,0,0,44,11,4,4,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4.119831022883675,0
29,21,0,0,0,24,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.021268494903765,1
20,12,0,0,0,15,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6841837197791887,1
59,14,26,11,16,34,9,3,4,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,4.598330549178495,0
21,13,0,0,0,16,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7849418274376423,1
36,28,0,0,0,31,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8746697102453482,1
25,17,0,0,0,20,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.843856189774724,1
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.886842188131012,1
28,20,0,0,0,23,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.994680368408908,1
17,10,0,0,0,12,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.057476076289932,0
22,14,0,0,0,17,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.663532754804254,1
46,20,18,0,0,39,7,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7521718809404034,0
19,11,0,0,0,14,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6818808028034016,1
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.736006946447657,1
27,20,0,0,7,14,6,3,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4.106377316818028,0
29,22,0,0,0,23,6,3,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.978333581185264,0
20,12,0,0,0,15,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.4841837197791885,1
20,12,0,0,0,15,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6841837197791887,1
36,27,1,0,0,30,6,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.072431251322119,0
28,20,0,0,0,23,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.066108939837481,1
23,15,0,0,0,18,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.914866303883101,1
29,22,0,0,0,24,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.8404025467025056,0
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.938721875540868,1
29,21,0,0,0,24,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.948859340762046,1
31,23,0,0,0,25,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.018081793978685,1
20,11,1,0,1,14,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.484183719779189,0
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.740601562950723,1
28,21,0,0,0,23,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.838804369244613,0
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.004344446367528,1
71,11,52,0,5,59,7,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.715261606378423,0
25,17,0,0,0,20,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.753269689515107,1
40,32,1,0,12,22,6,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.634183719779188,0
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.772055208874201,1
23,16,0,0,0,18,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.7950885863977324,0
46,28,11,0,0,37,9,3,4,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4.204626424251424,0
21,13,0,0,0,16,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6537567082870006,1
79,19,52,0,2,70,7,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.4981800019564,0
34,26,0,0,0,29,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.182907326480826,1
21,13,0,0,1,15,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.5585186130489057,1
28,20,0,0,0,22,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.110577243331642,1
29,21,0,0,0,23,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.116264615668023,1
16,9,0,0,0,11,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.077819531114783,0
29,21,0,0,0,24,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.004364184708142,1
25,17,0,0,0,20,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.133660689688185,1
26,18,0,0,0,21,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8731406795131327,1
27,20,0,0,0,22,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.032303242743954,0
35,27,0,0,0,30,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.954442574694572,1
22,14,0,0,0,16,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.538310595615006,1
33,25,0,0,0,28,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.945464952495108,1
32,24,0,0,0,26,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.9681390622295662,1
49,41,0,0,0,44,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.004631211674777,1
45,36,1,0,3,36,6,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.4556488633721045,0
46,37,1,0,0,40,6,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.935832337803591,0
31,23,0,0,0,26,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.950344198168689,1
23,15,0,0,0,18,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7622673906514947,1
31,23,0,0,0,26,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.082597923010943,1
18,10,0,0,0,13,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.127986806877675,1
23,15,0,0,0,17,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.882045108136863,1
26,18,0,0,0,20,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.8252517372886508,1
32,24,0,0,0,26,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.116729296672174,1
23,16,0,0,0,18,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.8820451081368628,0
43,25,10,0,0,37,6,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.344187428818823,0
21,13,0,0,0,16,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6897037321995474,1
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.060262039120378,1
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9701755214643453,1
36,28,0,0,0,29,7,4,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4.0067499186387785,1
26,18,0,0,0,21,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.767183467891461,1
28,20,0,0,0,22,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.7264741182543757,1
29,21,0,0,0,24,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.0472990984266435,1
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.754163427768881,1
35,27,0,0,0,30,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.0902965033278145,1
26,18,0,0,0,21,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8252517372886503,1
73,17,48,0,16,48,9,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.406306450682928,0
28,20,0,0,0,23,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7709424217485368,1
26,18,0,0,0,21,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7483286603655737,1
251,15,38,0,106,123,22,3,5,5,0,0,1,1,3,0,1,0,1,0,0,1,1,0,5.029771135400095,0
29,20,1,0,11,11,7,3,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.0472990984266435,0
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.736006946447657,1
22,14,0,0,0,17,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7887549139935026,1
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9701755214643453,1
23,15,0,0,0,18,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.882045108136863,1
20,12,0,0,0,15,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.521928094887362,1
20,12,0,0,0,15,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6841837197791887,1
34,26,0,0,0,29,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.065260267657297,1
56,47,1,0,15,30,11,3,3,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.532639243749496,0
44,29,7,0,7,29,8,2,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.345350936622435,0
92,73,11,0,9,74,9,4,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.9018189182739915,0
23,15,0,0,0,18,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.501397825434103,1
51,42,1,0,0,44,7,3,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.007839989234612,0
32,24,0,0,0,27,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9764097655573916,1
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.004344446367528,1
26,18,0,0,0,21,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.056020968057881,1
64,55,1,0,13,45,6,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.503928031846025,0
32,24,0,0,0,27,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.926108500731241,1
22,14,0,0,0,17,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7887549139935026,1
73,25,40,0,9,56,8,3,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.72689322299685,0
25,17,0,0,0,19,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.5434651896016462,1
25,18,0,0,0,20,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.7336606896881848,0
25,17,0,0,0,20,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7532696895151076,1
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.060262039120379,1
21,14,0,0,0,16,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.689703732199547,0
26,19,0,0,0,21,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.719294525666979,0
34,25,1,0,6,21,7,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.289832974227876,0
28,20,0,0,0,22,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.110577243331643,1
45,38,0,0,1,37,7,4,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4.150419141294113,0
40,33,0,0,0,34,6,3,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4.196439344671015,0
30,23,0,0,0,23,7,2,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.031401845392171,0
35,26,1,0,6,22,7,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.378864088188096,0
25,17,0,0,0,20,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.893660689688185,1
30,22,0,0,0,24,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.12323142879762,1
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9302703722934544,1
27,19,1,0,0,20,7,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.838039816898156,0
36,28,0,0,0,29,7,4,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3.884795487373134,1
91,19,64,0,20,57,14,3,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.692973800878785,0
31,23,0,0,0,26,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8890495359141686,1
33,16,10,0,1,26,6,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.945464952495108,0
38,30,1,0,0,31,7,3,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.9182084341546166,0
22,14,0,0,0,16,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.5726236638951634,1
30,22,0,0,0,24,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.072905595320056,1
31,23,0,0,0,26,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.106949132758152,1
22,14,0,0,0,17,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7887549139935026,1
30,22,0,0,0,25,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8444138295776114,1
27,19,0,0,0,21,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.060262039120378,1
22,14,0,0,0,16,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.5726236638951634,1
40,18,15,0,1,31,8,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.953701696057348,0
40,32,1,0,5,26,9,5,3,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,4.475070520364182,0
34,26,0,0,0,28,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.1162996057016965,1
38,30,0,0,0,33,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.050301855434981,1
22,14,0,0,0,17,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7887549139935026,1
85,76,1,0,8,69,8,3,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.780924578197567,0
70,18,44,0,0,56,14,2,8,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.367022353569377,0
22,14,0,0,0,17,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7887549139935026,1
23,16,0,0,0,18,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.7622673906514943,0
28,20,0,0,0,23,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.066108939837481,1
21,13,0,0,0,16,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.880179922675737,1
33,25,0,0,2,26,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.2107645737727895,1
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.85619629821938,1
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.884155094595805,1
29,21,0,0,0,24,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.0472990984266435,1
23,16,0,0,0,18,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.6753108689123644,0
46,37,1,0,12,25,9,2,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.365209510075615,0
27,18,1,0,2,18,7,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.930270372293455,0
